res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
111194,Jay Bhavani Vadapav,['Quick Bites'],https://www.zomato.com/ahmedabad/jay-bhavani-vadapav-1-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19-20, Sahjanand Complex, Near Rahul Tower, 100 Feet Road, Satellite Ahmedabad",Ahmedabad,11,Satellite,23.0129782066,72.5180637091,0,1,"Satellite, Ahmedabad","Fast Food, Chinese, South Indian",6am – 3am (Mon-Sun),300,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Delivery', 'Debit Card', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']",3.8,Good,886,76,0.0,1,-1
110026,Barbeque Nation,['Casual Dining'],https://www.zomato.com/ahmedabad/barbeque-nation-1-memnagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, Satyaone, Opposite Manav Mandir, Memnagar, Ahmedabad",Ahmedabad,11,Memnagar,23.0478234893,72.5268177688,0,1,"Memnagar, Ahmedabad","Mughlai, North Indian, BBQ","12noon – 3:30pm, 6:30pm – 11pm (Mon-Sun)",1600,4,Rs.,"['Lunch', 'Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Table booking recommended', 'Buffet', 'Indoor Seating', 'Air Conditioned']",4.5,Excellent,2278,1216,0.0,-1,-1
18749856,Tick Tock,['Casual Dining'],https://www.zomato.com/ahmedabad/tick-tock-chandkheda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Palladium Business Hub, Opposite 4D Square Mall, Near Pantaloons, Chandkheda, Ahmedabad",Ahmedabad,11,Chandkheda,23.1037534451,72.5943641737,,1,"Chandkheda, Ahmedabad","Italian, South Indian, Fast Food",Mon-Sun (8 AM to 11 PM),600,2,Rs.,"['Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Wifi', 'Indoor Seating', 'Table Reservation Not Required', 'Pure Veg', 'Air Conditioned']",3.9,Good,389,350,0.0,1,-1
18563708,Nini's Kitchen,['Casual Dining'],https://www.zomato.com/ahmedabad/ninis-kitchen-vastrapur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"104/105, First Floor, 3rd Eye Vision, Dr. Vikram Sarabhai Marg (IIM road), Near Nexa Showroom, Vastrapur, Ahmedabad",Ahmedabad,11,Vastrapur,23.0278512904,72.5437844172,,1,"Vastrapur, Ahmedabad","North Indian, Italian, Fast Food","12 Noon to 3 PM, 7 PM to 11 PM",1000,3,Rs.,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Air Conditioned', 'Wifi', 'Serves Jain Food', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']",4.6,Excellent,888,648,0.0,-1,-1
110203,Honest,['Casual Dining'],https://www.zomato.com/ahmedabad/honest-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, Parth Empire, Near Fire Station, Mani Nagar, Ahmedabad",Ahmedabad,11,Mani Nagar,22.9977195495,72.6027172431,0,1,"Mani Nagar, Ahmedabad","North Indian, South Indian, Fast Food, Chinese",11 AM to 12 Midnight,700,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",3.5,Good,1120,54,0.0,1,-1
113018,Java+ - Courtyard By Marriott,['Café'],https://www.zomato.com/ahmedabad/java-courtyard-by-marriott-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Courtyard By Marriott, Ramdevnagar Cross Road, Satellite, Ahmedabad",Ahmedabad,11,"Courtyard By Marriott, Satellite",23.0276902222,72.5120666251,,1,"Courtyard By Marriott, Satellite, Ahmedabad",Cafe,24 Hours,1000,3,Rs.,"['No Alcohol Available', 'Takeaway Available', 'Breakfast', 'Cash', 'Credit Card', 'Debit Card', 'Live Sports Screening', 'Outdoor Seating', 'Table Reservation Not Required', 'Wheelchair Accessible', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wifi']",4.1,Very Good,1275,706,0.0,-1,-1
18538988,Ratatouille - By Pepperazzi,['Casual Dining'],https://www.zomato.com/ahmedabad/ratatouille-by-pepperazzi-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"201, Shilp Aaron, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Ahmedabad,11,Bodakdev,23.0392058048,72.5096157566,380059,1,"Bodakdev, Ahmedabad","Italian, Continental","7pm – 11pm (Mon),12noon – 3pm, 7pm – 11pm (Tue-Sun)",1000,3,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.1,Very Good,707,646,0.0,-1,-1
113325,Nini's Kitchen,['Casual Dining'],https://www.zomato.com/niniskitchen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9C, Venus Atlantis, Near Shell Petrol Pump, Prahlad Nagar, Ahmedabad",Ahmedabad,11,Prahlad Nagar,23.012047,72.511613,,1,"Prahlad Nagar, Ahmedabad","North Indian, Italian","12 Noon to 3 PM, 7 PM to 11 PM",1000,3,Rs.,"['Takeaway Available', 'Debit Card', 'Lunch', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Air Conditioned', 'Wheelchair Accessible', 'Serves Jain Food', 'Valet Parking Available', 'Pure Veg', 'Indoor Seating']",4.5,Excellent,1896,1181,0.0,-1,-1
18541516,Jay Nilkanth Food,['Quick Bites'],https://www.zomato.com/ahmedabad/jay-nilkanth-food-gurukul?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5, Drive In Shopping Centre, Near Indraprasth Tower, Drive In Road, Gurukul, Ahmedabad",Ahmedabad,11,Gurukul,23.046779,72.529502,380054,1,"Gurukul, Ahmedabad",North Indian,Mon-Sun (8 AM to 11 PM),400,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Delivery', 'Breakfast', 'Outdoor Seating', 'Indoor Seating', 'Pure Veg']",3.8,Good,682,25,0.0,-1,-1
110260,Magic Chicken,['Quick Bites'],https://www.zomato.com/ahmedabad/magic-chicken-sarkhej?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Regency Park Plaza, Opposite Amber Tower, Sarkhej, Ahmedabad",Ahmedabad,11,Sarkhej,22.9889989,72.5136097,0,1,"Sarkhej, Ahmedabad",Lebanese,5 PM to 11 PM (Mon-Sun),600,2,Rs.,"['Credit Card', 'No Alcohol Available', 'Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Outdoor Seating']",4.5,Excellent,1184,156,0.0,-1,-1
18598366,How Does It Matter,['Casual Dining'],https://www.zomato.com/ahmedabad/how-does-it-matter-3-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"ARA, Opposite Ashwavilla Bungalows, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Ahmedabad,11,Bodakdev,23.0419177877,72.4920982495,380054,1,"Bodakdev, Ahmedabad","North Indian, Italian, Continental",12noon – 12midnight (Mon-Sun),1000,3,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Credit Card', 'Debit Card', 'Free Parking', 'Indoor Seating', 'All Day Breakfast', 'Outdoor Seating', 'Air Conditioned', 'Private Dining Area Available']",4.0,Very Good,517,645,0.0,-1,-1
18385186,The Cafe Baraco,['Café'],https://www.zomato.com/ahmedabad/the-cafe-baraco-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"34, Shribhuvan Complex, Near Memnagar Fire Station, Navrangpura, Ahmedabad",Ahmedabad,11,Navrangpura,23.0443452593,72.5505335256,380009,1,"Navrangpura, Ahmedabad","Cafe, Italian",Mon-Sun (11 AM to 11:59 PM),1000,3,Rs.,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Pure Veg', 'All Day Breakfast', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted', 'Wheelchair Accessible', 'Serves Jain Food', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Wifi']",4.2,Muy Bueno,1706,1841,0.0,-1,-1
18758529,Rp's Pizzeria,['Quick Bites'],https://www.zomato.com/ahmedabad/rps-pizzeria-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1-3, Prime Plaza, Opposite DLA School, NFD Circle, Bodakdev, Ahmedabad",Ahmedabad,11,Bodakdev,23.0429926928,72.52049814909999,,1,"Bodakdev, Ahmedabad","Pizza, Italian",11 AM to 11 PM,550,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg']",4.3,Very Good,820,295,0.0,-1,-1
110459,Pleasure Trove,['Casual Dining'],https://www.zomato.com/ahmedabad/pleasure-trove-ashram-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B 101-104, Sakar 7, Nehru Bridge Corner, Near Patang Restaurant, Ashram Road, Ahmedabad",Ahmedabad,11,Ashram Road,23.0273464859,72.5716974959,0,1,"Ashram Road, Ahmedabad","Mughlai, Chinese","Mon-Sun (12 Noon to 2:30 PM, 7 PM to 10:30 PM)",1200,3,Rs.,"['Debit Card', 'Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating', 'Table booking not available', 'Buffet', 'Air Conditioned']",4.1,Very Good,1156,316,0.0,-1,-1
18972503,La Patron Cafe,['Café'],https://www.zomato.com/ahmedabad/la-patron-cafe-c-g-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"UGF 7, 8, 9, Vaishali Complex, Opposite Jade Blue, Lal Bangalow Cross Road, C G Road, Ahmedabad",Ahmedabad,11,C G Road,23.0286887185,72.557836175,,1,"C G Road, Ahmedabad",Cafe,11 AM to 12 Midnight,800,3,Rs.,"['Takeaway Available', 'Dinner', 'Lunch', 'Credit Card', 'Debit Card', 'Cash', 'Delivery', 'Desserts and Bakes', 'Air Conditioned', 'Free Wifi', 'Digital Payments Accepted', 'Indoor Seating', 'Pure Veg']",4.5,Excellent,248,423,0.0,-1,-1
18454925,Unlocked,['Café'],https://www.zomato.com/ahmedabad/unlocked-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Dwarkesh Complex, Near, Off C G Road, Navrangpura, Ahmedabad",Ahmedabad,11,Navrangpura,23.0329523009,72.5579253584,,1,"Navrangpura, Ahmedabad","Cafe, Italian, European, Continental","11am – 11pm (Mon-Wed),6pm – 11pm (Thu),11am – 12midnight (Fri-Sun)",1000,3,Rs.,"['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Board Games', 'Valet Parking Available', 'Indoor Seating', 'Digital Payments Accepted', 'Live Sports Screening', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area']",4.3,Very Good,1312,1930,0.0,-1,-1
113379,Farki,['Dessert Parlour'],https://www.zomato.com/ahmedabad/farki-gurukul?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Kairos, Drive In Road, Mayur Nagar Society",Ahmedabad,11,Gurukul,23.0459072962,72.5379076973,,1,"Gurukul, Ahmedabad",Desserts,9 AM to 11 PM,300,1,Rs.,"['Delivery', 'Debit Card', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Credit Card', 'Pure Veg', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating', 'Digital Payments Accepted']",4.5,Excellent,691,73,0.0,-1,-1
18578691,Bogarosa,['Casual Dining'],https://www.zomato.com/ahmedabad/bogarosa-1-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"299/1, Beside 9th Avenue Building, Bodakdev, Ahmedabad",Ahmedabad,11,Bodakdev,23.0352346105,72.5064443797,,1,"Bodakdev, Ahmedabad","Continental, North Indian",12noon – 11pm (Mon-Sun),1400,3,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Free Parking', 'Indoor Seating', 'Air Conditioned', 'Outdoor Seating', 'Digital Payments Accepted', 'All Day Breakfast']",4.1,Very Good,1256,1224,0.0,-1,-1
110133,New Freeze Land,['Quick Bites'],https://www.zomato.com/ahmedabad/new-freeze-land-c-g-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Silicon Tower, Behind Samartheshwar Mahadev Mandir, C G Road, Ahmedabad",Ahmedabad,11,C G Road,23.028462237,72.5591176003,380006,1,"C G Road, Ahmedabad","Fast Food, Beverages",10:30 AM to 11 PM,500,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.2,Very Good,876,408,0.0,-1,-1
110914,Buttercupp,['Dessert Parlour'],https://www.zomato.com/ahmedabad/buttercupp-vastrapur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4, Advait Mall, Sandesh Press Road, Vastrapur, Ahmedabad",Ahmedabad,11,Vastrapur,23.0411350515,72.5254106149,380054,1,"Vastrapur, Ahmedabad","Desserts, Bakery",2PM to 8PM (Mon-Sun),300,1,Rs.,"['Cash', 'Credit Card', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned']",4.9,Excellent,1455,879,0.0,-1,-1
18821777,Little French House,['Café'],https://www.zomato.com/ahmedabad/little-french-house-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Citizen Arena, Opposite Nidhi Hospital, Near Stadium Circle, Navrangpura, Ahmedabad",Ahmedabad,11,Navrangpura,23.0397648665,72.5618001446,,1,"Navrangpura, Ahmedabad",Cafe,11 AM to 11 PM,1000,3,Rs.,"['Dinner', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Cash', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Serves Jain Food', 'Digital Payments Accepted', 'Pure Veg']",4.3,Very Good,406,613,0.0,-1,-1
112478,KFC,['Quick Bites'],https://www.zomato.com/ahmedabad/kfc-c-g-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, 3rd Eye Building 2, Near Panchvati Circle, C G Road, Ahmedabad",Ahmedabad,11,C G Road,23.0218570786,72.5569550693,,1,"C G Road, Ahmedabad","Burger, Fast Food",11 AM to 11 PM (Mon-Sun),450,2,Rs.,"['Cash', 'No Alcohol Available', 'Credit Card', 'Lunch', 'Delivery', 'Dinner', 'Takeaway Available', 'Debit Card', 'Air Conditioned', 'Digital Payments Accepted', 'Indoor Seating', 'Free Parking']",3.9,Good,768,135,0.0,-1,-1
110178,Havmor Restaurant,['Casual Dining'],https://www.zomato.com/ahmedabad/havmor-restaurant-prahlad-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"13, Shivalik Arcade, Near 100 Ft Ring Road, Anand Nagar Road, Prahlad Nagar, Ahmedabad",Ahmedabad,11,Prahlad Nagar,23.011547559,72.5080510229,0,1,"Prahlad Nagar, Ahmedabad","North Indian, Fast Food",12 Noon to 11 PM,700,2,Rs.,"['Lunch', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",4.1,Very Good,462,177,0.0,-1,-1
18549832,Burger King,['Quick Bites'],https://www.zomato.com/ahmedabad/burger-king-gurukul?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Himalaya Mall, Drive-in-Road, Gurukul, Ahmedabad",Ahmedabad,11,Gurukul,23.0462074841,72.5308028609,,1,"Gurukul, Ahmedabad","Burger, Fast Food, Beverages",8 AM to 11 PM,500,2,Rs.,"['Delivery', 'No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Digital Payments Accepted', 'Indoor Seating', 'Axis Bank - Dining Delights']",3.9,Good,932,228,0.0,1,-1
110990,Jassi De Parathe,['Casual Dining'],https://www.zomato.com/ahmedabad/jassi-de-parathe-prahlad-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"107, Safal Pegasus, Anand Nagar Road, Prahlad Nagar, Ahmedabad",Ahmedabad,11,"Safal Pegasus, Prahlad Nagar",23.012160431,72.5108297914,0,1,"Safal Pegasus, Prahlad Nagar, Ahmedabad",North Indian,11am – 11:30pm (Mon-Sun),650,2,Rs.,"['Lunch', 'Delivery', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Pure Veg', 'Rooftop', 'Air Conditioned']",4.5,Excellent,1949,473,0.0,-1,-1
18671343,Yash's SBR,['Casual Dining'],https://www.zomato.com/ahmedabad/yashs-sbr-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 1, Ground floor, Silver Radiance, Pakwan Cross Roads, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Ahmedabad,11,Bodakdev,23.0385692985,72.51113992180001,3800054,1,"Bodakdev, Ahmedabad","Italian, Continental","11am – 11:30pm (Mon-Sat),11am – 12midnight (Sun)",1100,3,Rs.,"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Table booking recommended']",4.0,Very Good,408,450,0.0,-1,-1
18427444,Falashin Juices & Dishes,['Quick Bites'],https://www.zomato.com/ahmedabad/falashin-juices-dishes-1-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6, Arista, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Ahmedabad,11,Bodakdev,23.040405378000003,72.5076996535,380059,1,"Bodakdev, Ahmedabad","Healthy Food, Beverages, Italian",11am – 12midnight (Mon-Sun),650,2,Rs.,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Free Parking', 'Digital Payments Accepted', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Pure Veg']",4.5,Excellent,642,775,0.0,-1,-1
18667436,RP's Pizzeria,['Casual Dining'],https://www.zomato.com/ahmedabad/rps-pizzeria-bopal?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5, Ground Floor, Axiom 2, SP Ring Road, Bopal, Ahmedabad",Ahmedabad,11,Bopal,23.0312494142,72.4774667993,,1,"Bopal, Ahmedabad","Pizza, Italian",11 AM to 11 PM,550,2,Rs.,"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']",4.4,Very Good,1071,365,0.0,-1,-1
113327,Shakti - The Sandwich Shop,['Quick Bites'],https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-gulbai-tekra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 2, Aaryan Work Spaces, St Xaviers College, Corner Road, Gulbai Tekra, Ahmedabad",Ahmedabad,11,"Aryan Work Spaces, Gulbai tekra",23.033366063000003,72.5551891699,,1,"Aryan Work Spaces, Gulbai tekra, Ahmedabad","Fast Food, Sandwich",11 AM to 3 AM,500,2,Rs.,"['Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Free Parking', 'Air Conditioned', 'Wifi', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']",4.2,Very Good,820,168,0.0,1,-1
110272,McDonald's,['Quick Bites'],https://www.zomato.com/ahmedabad/mcdonalds-gurukul?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Himalaya Mall, Next to Indraprasth Towers, Drive-In Road, Gurukul, Ahmedabad",Ahmedabad,11,"Himalaya Mall, Gurukul",23.0460874707,72.5312125683,0,1,"Himalaya Mall, Gurukul, Ahmedabad","Burger, Fast Food",9 AM to 1 AM,500,2,Rs.,"['Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Mall Parking', 'Takeaway Available', 'Breakfast', 'Sodexo', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted', 'Wifi']",4.0,Very Good,697,216,0.0,1,-1
111823,Domino's Pizza,['Quick Bites'],https://www.zomato.com/ahmedabad/dominos-pizza-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, Ground Floor, Sigma Esquire, Opposite Kankaria Swimming Pool, Mani Nagar, Ahmedabad",Ahmedabad,11,Mani Nagar,23.001326442800003,72.5994821638,0,1,"Mani Nagar, Ahmedabad","Pizza, Fast Food",10:57 AM to 3 AM,400,2,Rs.,"['Lunch', 'Delivery', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Free Parking', 'Air Conditioned', 'Pure Veg', 'Indoor Seating', 'Digital Payments Accepted']",3.8,Good,1137,185,0.0,-1,-1
113399,Barbeque Nation,['Casual Dining'],https://www.zomato.com/ahmedabad/barbeque-nation-prahlad-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, Formula 1, Beside Venus Atlantis, 100 Feet Road, Prahlad Nagar, Ahmedabad",Ahmedabad,11,Prahlad Nagar,23.0114299835,72.510613203,,1,"Prahlad Nagar, Ahmedabad","Mughlai, North Indian, BBQ","12noon – 3:30pm, 6:30pm – 11pm (Mon-Sun)",1600,4,Rs.,"['Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended', 'Buffet']",4.6,Excellent,871,1018,0.0,-1,-1
19010664,Roastery Cultur - The Coffee Company,['Café'],https://www.zomato.com/ahmedabad/roastery-cultur-the-coffee-company-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"41, Spring Field Row House, Bunglow Road, Near Amul Auda Garden Judges, Bodakdev, Ahmedabad",Ahmedabad,11,Bodakdev,0.0,72.5189624,,1,"Bodakdev, Ahmedabad",Cafe,9am – 12midnight (Mon-Sun),800,3,Rs.,"['Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Pure Veg']",4.6,Excellent,184,156,0.0,-1,-1
18749716,Kovallam,['Casual Dining'],https://www.zomato.com/ahmedabad/kovallam-c-g-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Sardar Patel Sewa Samaj Hall, C G Road, Ahmedabad",Ahmedabad,11,C G Road,23.0320161633,72.5623084232,,1,"C G Road, Ahmedabad",South Indian,"11am – 3pm, 6pm – 10:30pm (Mon-Sun)",700,2,Rs.,"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']",4.7,Excellent,623,526,0.0,-1,-1
110572,City Corner,['Casual Dining'],https://www.zomato.com/ahmedabad/city-corner-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Rajkamal Complex, Opposite Swaminarayan Mandir, Rambaug, Mani Nagar, Ahmedabad",Ahmedabad,11,Mani Nagar,22.999867895500003,72.6007602364,380008,1,"Mani Nagar, Ahmedabad","Fast Food, Chinese, South Indian",12 Noon to 12:15 AM,400,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.1,Very Good,813,97,0.0,1,-1
18800447,Fullfills,['Casual Dining'],https://www.zomato.com/ahmedabad/fullfills-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G2, Ground Floor, Yash Aqua, Vijay Char Rasta, Navrangpura, Ahmedabad",Ahmedabad,11,Navrangpura,23.0423580556,72.54877567289999,,1,"Navrangpura, Ahmedabad","Continental, Fast Food",Mon-Sun (11 AM to 11 PM),600,2,Rs.,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Debit Card', 'Indoor Seating', 'Kid Friendly', 'Brunch', 'Air Conditioned', 'Pure Veg']",4.3,Very Good,338,578,0.0,-1,-1
110225,Jassi De Parathe,['Casual Dining'],https://www.zomato.com/ahmedabad/jassi-de-parathe-vastrapur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"28, Sardar Centre, Vastrapur, Ahmedabad",Ahmedabad,11,Vastrapur,23.0370587024,72.5279667601,0,1,"Vastrapur, Ahmedabad",North Indian,11am – 11:30pm (Mon-Sun),750,3,Rs.,"['Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Outdoor Seating', 'Pure Veg', 'Indoor Seating', 'Air Conditioned']",4.3,Very Good,1797,252,0.0,-1,-1
111826,Yanki Sizzlers,['Casual Dining'],https://www.zomato.com/ahmedabad/yanki-sizzlers-thaltej?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4, Ground Floor, Binori Ambit, Next to Renault Showroom, Thaltej Circle, Thaltej, Ahmedabad",Ahmedabad,11,Thaltej,23.0530693566,72.51809958369999,0,1,"Thaltej, Ahmedabad","Continental, Italian, Chinese","12 Noon to 3 PM, 7 PM to 11 PM (Mon-Sun)",1200,3,Rs.,"['Lunch', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Indoor Seating', 'Table booking not available', 'Air Conditioned', 'Digital Payments Accepted']",4.9,Excellent,3610,1366,0.0,-1,-1
111019,Vipul Dudhiya,['Sweet Shop'],https://www.zomato.com/ahmedabad/vipul-dudhiya-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Navnidhi Complex, Near Stadium Circle, Navrangpura, Ahmedabad",Ahmedabad,11,Navrangpura,23.039777207800004,72.5629457831,0,1,"Navrangpura, Ahmedabad",Mithai,8 AM to 10 PM,200,1,Rs.,"['Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned']",4.5,Excellent,571,46,0.0,-1,-1
110208,Honest,['Casual Dining'],https://www.zomato.com/ahmedabad/honest-prahlad-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1-3, Ground Floor, Circle P Complex, Prahlad Nagar, Ahmedabad",Ahmedabad,11,Prahlad Nagar,23.0113201229,72.5029796362,0,1,"Prahlad Nagar, Ahmedabad","North Indian, South Indian, Fast Food, Chinese",11 AM to 12 Midnight,700,2,Rs.,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.0,Very Good,1073,157,0.0,1,-1
